Year,Month #,Month,Commodity,Unit,Quantity,Amount_USD,Trade Type
2023,3,Mar,Rice,Kgs,129910.0,123971.32,Export
2023,3,Mar,"Beverages, Spirits, Vinegar",Litres,264632.0,63141.05,Export
2023,3,Mar,Skins and Hides,Kgs,117000.0,52405.83,Export
2023,3,Mar,Wooden Furniture,Kgs,37362.0,21578.37,Export
2023,3,Mar,Spices,Kgs,42691.0,15295.79,Export
2023,3,Mar,Apparel Clothing: Not Knitted or Crocheted,No,2183.0,9584.55,Export
2023,3,Mar,Apparel Clothing: Knitted or Crocheted,No,650.0,8946.42,Export
2023,3,Mar,Fish,Kgs,21296.0,5815.43,Export
2023,3,Mar,Live Trees and Flowers,Kgs,1.0,3.86,Export
2023,3,Mar,Cotton,Kgs,0.0,0.0,Export
2023,3,Mar,Wood Sawn and Plied,Kgs,0.0,0.0,Export
2023,3,Mar,Woven Fabric,Kgs,0.0,0.0,Export
2023,3,Mar,Coconut,Kgs,0.0,0.0,Export
2023,4,Apr,Other Exports,,0.0,12416805.44,Export
2023,4,Apr,Pulses,Kgs,7738000.0,6723644.37,Export
2023,4,Apr,Tea,Kgs,3928715.0,6406973.0,Export
2023,4,Apr,Soya Beans,Kgs,6428000.0,4529858.9,Export
2023,4,Apr,Groundnuts,Kgs,1787600.0,1795410.94,Export
2023,4,Apr,Tobacco,Kgs,531394.0,1165996.0,Export
2023,4,Apr,Macadamia Nuts,Kgs,275011.8,933232.09,Export
2023,4,Apr,Scrap Metal,Kgs,2590218.0,873893.0,Export
2023,4,Apr,Plastics and Other Articles Thereof,Kgs,240493.85,594534.74,Export
2023,4,Apr,Natural Rubber,Kgs,307195.0,480704.92,Export
2023,4,Apr,Skins and Hides,Kgs,5265.0,246654.27,Export
2023,4,Apr,"Beverages, Spirits, Vinegar",Litres,174275.7,76611.05,Export
2023,4,Apr,Sugar,Kgs,56689.0,59603.92,Export
2023,4,Apr,Spices,Kgs,20264.5,37706.46,Export
2023,4,Apr,Wooden Furniture,Kgs,48730.0,35219.74,Export
2023,4,Apr,Rice,Kgs,30000.0,29994.34,Export
2023,4,Apr,Fish,Kgs,22111.0,13073.33,Export
2023,4,Apr,Coffee,Kgs,8298.0,9021.67,Export
2023,4,Apr,Wood Sawn and Plied,Kgs,14000.0,1254.59,Export
2023,4,Apr,Apparel Clothing: Not Knitted or Crocheted,No,12.3,660.48,Export
2023,4,Apr,Apparel Clothing: Knitted or Crocheted,No,17.0,634.69,Export
2023,4,Apr,Live Trees and Flowers,Kgs,38.0,38.6,Export
2023,4,Apr,Cotton,Kgs,0.0,0.0,Export
2023,4,Apr,Woven Fabric,Kgs,0.0,0.0,Export
2023,4,Apr,Coconut,Kgs,0.0,0.0,Export
2023,5,May,Other Exports,,0.0,13416267.96,Export
2023,5,May,Soya Beans,Kgs,18826035.7,12949843.02,Export
2023,5,May,Tea,Kgs,6358883.0,10372260.0,Export
2023,5,May,Tobacco,Kgs,2141020.0,7629938.0,Export
2023,5,May,Groundnuts,Kgs,6983810.0,6947990.89,Export
2023,5,May,Pulses,Kgs,4170164.0,3925848.72,Export
2023,5,May,Sugar,Kgs,4056690.1,2544385.74,Export
2023,5,May,Macadamia Nuts,Kgs,322479.3,1714665.47,Export
2023,5,May,Plastics and Other Articles Thereof,Kgs,390390.53,906964.13,Export
2023,5,May,Scrap Metal,Kgs,2440647.0,820080.0,Export
2023,5,May,Natural Rubber,Kgs,471240.0,775073.2,Export
2023,5,May,Cotton,Kgs,227002.9,327625.65,Export
2023,5,May,Coffee,Kgs,32287.5,149744.5,Export
2023,5,May,Wooden Furniture,Kgs,48526.0,85732.89,Export
2023,5,May,Spices,Kgs,21053.0,62592.19,Export
2023,5,May,"Beverages, Spirits, Vinegar",Litres,157276.3,53375.45,Export
2023,5,May,Woven Fabric,Kgs,23019.0,52443.77,Export
2023,5,May,Skins and Hides,Kgs,3000.0,35151.0,Export
2023,5,May,Apparel Clothing: Knitted or Crocheted,No,259.0,11141.46,Export
2023,5,May,Fish,Kgs,17553.0,10192.76,Export
2023,5,May,Apparel Clothing: Not Knitted or Crocheted,No,1681.5,3191.41,Export
2023,5,May,Rice,Kgs,320.0,49.22,Export
2023,5,May,Live Trees and Flowers,Kgs,14.0,6.28,Export
2023,5,May,Wood Sawn and Plied,Kgs,0.0,0.0,Export
2023,5,May,Coconut,Kgs,0.0,0.0,Export
2023,6,Jun,Tobacco,Kgs,8655488.0,33217947.0,Export
2023,6,Jun,Other Exports,,0.0,11755391.9,Export
2023,6,Jun,Sugar,Kgs,12366221.5,8962401.15,Export
2023,6,Jun,Tea,Kgs,4734614.0,7607038.0,Export
2023,6,Jun,Macadamia Nuts,Kgs,700403.3,3336000.63,Export
2023,6,Jun,Groundnuts,Kgs,2765670.5,2646714.24,Export
2023,6,Jun,Pulses,Kgs,3562013.0,2578954.84,Export
2023,6,Jun,Cotton,Kgs,988000.5,1416590.3,Export
2023,6,Jun,Soya Beans,Kgs,1480000.0,851619.77,Export
2023,6,Jun,Plastics and Other Articles Thereof,Kgs,301581.84,621038.86,Export
2023,6,Jun,Natural Rubber,Kgs,277200.0,424069.54,Export
2023,6,Jun,Skins and Hides,Kgs,1630.0,243579.47,Export
2023,6,Jun,"Beverages, Spirits, Vinegar",Litres,276037.0,206329.72,Export
2023,6,Jun,Woven Fabric,Kgs,72467.5,153348.01,Export
2023,6,Jun,Scrap Metal,Kgs,271282.0,147007.0,Export
2023,6,Jun,Spices,Kgs,22103.5,61714.2,Export
2023,6,Jun,Wooden Furniture,Kgs,47671.0,45919.0,Export
2023,6,Jun,Fish,Kgs,19796.5,7485.27,Export
2023,6,Jun,Apparel Clothing: Not Knitted or Crocheted,No,735.0,787.16,Export
2023,6,Jun,Live Trees and Flowers,Kgs,7311.0,341.6,Export
2023,6,Jun,Apparel Clothing: Knitted or Crocheted,No,3.5,22.47,Export
2023,6,Jun,Coffee,Kgs,105.5,20.08,Export
2023,6,Jun,Rice,Kgs,10.0,19.12,Export
2023,6,Jun,Wood Sawn and Plied,Kgs,0.0,0.0,Export
2023,6,Jun,Coconut,Kgs,0.0,0.0,Export
2023,7,Jul,Tobacco,Kgs,8649896.0,42148944.0,Export
2023,7,Jul,Pulses,Kgs,25418462.0,18404989.78,Export
2023,7,Jul,Other Exports,,0.0,15943802.41,Export
2023,7,Jul,Groundnuts,Kgs,8678670.5,8956099.11,Export
2023,7,Jul,Tea,Kgs,3284951.0,4875615.0,Export
2023,7,Jul,Soya Beans,Kgs,4606515.0,3795645.56,Export
2023,7,Jul,Sugar,Kgs,5260584.0,3741453.2,Export
2023,7,Jul,Macadamia Nuts,Kgs,453987.6,1811398.58,Export
2023,7,Jul,Plastics and Other Articles Thereof,Kgs,304898.4,771494.9,Export
2023,7,Jul,"Beverages, Spirits, Vinegar",Litres,499968.8,412601.77,Export
2023,7,Jul,Cotton,Kgs,280944.0,369576.66,Export
2023,7,Jul,Scrap Metal,Kgs,495418.0,181420.0,Export
2023,7,Jul,Natural Rubber,Kgs,83720.0,162318.8,Export
2023,7,Jul,Woven Fabric,Kgs,51975.9,118127.58,Export
2023,7,Jul,Spices,Kgs,31391.0,66631.93,Export
2023,7,Jul,Wooden Furniture,Kgs,37428.85,39123.97,Export
2023,7,Jul,Fish,Kgs,11581.0,1835.05,Export
2023,7,Jul,Coffee,Kgs,270.5,1352.35,Export
2023,7,Jul,Apparel Clothing: Not Knitted or Crocheted,No,1303.0,615.69,Export
2023,7,Jul,Apparel Clothing: Knitted or Crocheted,No,583.21,265.1,Export
2023,7,Jul,Rice,Kgs,20.0,50.0,Export
2023,7,Jul,Live Trees and Flowers,Kgs,5.6,3.76,Export
2023,7,Jul,Skins and Hides,Kgs,0.0,0.0,Export
2023,7,Jul,Wood Sawn and Plied,Kgs,0.0,0.0,Export
2023,7,Jul,Coconut,Kgs,0.0,0.0,Export
2023,8,Aug,Tobacco,Kgs,16384363.0,71901854.0,Export
2023,8,Aug,Other Exports,,0.0,14784127.77,Export
2023,8,Aug,Pulses,Kgs,21381640.0,13596318.18,Export
2023,8,Aug,Sugar,Kgs,10228965.8,7026727.66,Export
2023,8,Aug,Tea,Kgs,4510022.0,6377506.0,Export
2023,8,Aug,Groundnuts,Kgs,5695004.0,5842069.59,Export
2023,8,Aug,Soya Beans,Kgs,3826288.0,2558132.88,Export
2023,8,Aug,Cotton,Kgs,830832.0,1071445.57,Export
2023,8,Aug,Macadamia Nuts,Kgs,245953.22,1008017.2,Export
2023,8,Aug,Plastics and Other Articles Thereof,Kgs,306036.0,646755.73,Export
2023,8,Aug,"Beverages, Spirits, Vinegar",Litres,950386.0,330829.72,Export
2023,8,Aug,Scrap Metal,Kgs,674443.0,285687.0,Export
2023,8,Aug,Natural Rubber,Kgs,166320.0,226940.2,Export
2023,8,Aug,Spices,Kgs,42459.0,142090.46,Export
2023,8,Aug,Wooden Furniture,Kgs,83288.0,67757.82,Export
2023,8,Aug,Rice,Kgs,62005.0,59513.43,Export
2023,8,Aug,Skins and Hides,Kgs,5500.0,39193.74,Export
2023,8,Aug,Fish,Kgs,12397.0,11871.29,Export
2023,8,Aug,Apparel Clothing: Not Knitted or Crocheted,No,2516.0,673.31,Export
2023,8,Aug,Coconut,Kgs,300.0,136.95,Export
2023,8,Aug,Live Trees and Flowers,Kgs,3002.0,74.87,Export
2023,8,Aug,Coffee,Kgs,0.4,9.13,Export
2023,8,Aug,Apparel Clothing: Knitted or Crocheted,No,3.0,3.65,Export
2023,8,Aug,Wood Sawn and Plied,Kgs,0.0,0.0,Export
2023,8,Aug,Woven Fabric,Kgs,0.0,0.0,Export
2023,9,Sep,Tobacco,Kgs,15575512.0,74540893.0,Export
2023,9,Sep,Other Exports,,0.0,12480997.8,Export
2023,9,Sep,Pulses,Kgs,10549905.0,6951067.41,Export
2023,9,Sep,Groundnuts,Kgs,6477560.0,6073097.6,Export
2023,9,Sep,Tea,Kgs,3189359.0,4566817.0,Export
2023,9,Sep,Sugar,Kgs,5858384.5,4545963.34,Export
2023,9,Sep,Plastics and Other Articles Thereof,Kgs,287739.55,650715.9,Export
2023,9,Sep,Cotton,Kgs,296832.0,328581.12,Export
2023,9,Sep,Macadamia Nuts,Kgs,62473.6,315323.64,Export
2023,9,Sep,Soya Beans,Kgs,387800.0,291498.75,Export
2023,9,Sep,Natural Rubber,Kgs,140875.0,240625.6,Export
2023,9,Sep,Spices,Kgs,46771.5,188600.82,Export
2023,9,Sep,Woven Fabric,Kgs,90509.5,162079.73,Export
2023,9,Sep,Skins and Hides,Kgs,1070.0,122941.91,Export
2023,9,Sep,Scrap Metal,Kgs,171228.0,103011.0,Export
2023,9,Sep,"Beverages, Spirits, Vinegar",Litres,231861.0,92272.31,Export
2023,9,Sep,Wooden Furniture,Kgs,45738.0,14142.19,Export
2023,9,Sep,Fish,Kgs,13973.95,8468.42,Export
2023,9,Sep,Apparel Clothing: Not Knitted or Crocheted,No,2413.0,377.49,Export
2023,9,Sep,Wood Sawn and Plied,Kgs,6000.0,355.0,Export
2023,9,Sep,Rice,Kgs,1532.0,188.14,Export
2023,9,Sep,Apparel Clothing: Knitted or Crocheted,No,12.5,51.05,Export
2023,9,Sep,Coffee,Kgs,14.0,21.29,Export
2023,9,Sep,Live Trees and Flowers,Kgs,0.0,0.0,Export
2023,9,Sep,Coconut,Kgs,0.0,0.0,Export
2023,10,Oct,Tobacco,Kgs,17171893.0,65181002.0,Export
2023,10,Oct,Other Exports,,0.0,42922088.53,Export
2023,10,Oct,Sugar,Kgs,9377781.9,7413015.17,Export
2023,10,Oct,Groundnuts,Kgs,5930900.0,5265195.11,Export
2023,10,Oct,Pulses,Kgs,7730816.5,5128183.11,Export
2023,10,Oct,Tea,Kgs,2229685.0,3142881.0,Export
2023,10,Oct,Macadamia Nuts,Kgs,285129.44,1185930.62,Export
2023,10,Oct,Cotton,Kgs,563248.0,676926.36,Export
2023,10,Oct,Plastics and Other Articles Thereof,Kgs,430904.47,672176.36,Export
2023,10,Oct,Coffee,Kgs,108611.3,446578.66,Export
2023,10,Oct,Natural Rubber,Kgs,249480.0,382172.31,Export
2023,10,Oct,Woven Fabric,Kgs,149516.4,280140.13,Export
2023,10,Oct,Spices,Kgs,37200.0,93782.27,Export
2023,10,Oct,Soya Beans,Kgs,72000.0,47087.51,Export
2023,10,Oct,Rice,Kgs,30600.0,26993.2,Export
2023,10,Oct,"Beverages, Spirits, Vinegar",Litres,154086.8,26237.44,Export
2023,10,Oct,Skins and Hides,Kgs,2200.0,23750.0,Export
2023,10,Oct,Scrap Metal,Kgs,7566.0,17516.0,Export
2023,10,Oct,Wooden Furniture,Kgs,43857.8,14534.32,Export
2023,10,Oct,Fish,Kgs,17007.0,12085.49,Export
2023,10,Oct,Wood Sawn and Plied,Kgs,4000.0,4055.52,Export
2023,10,Oct,Apparel Clothing: Knitted or Crocheted,No,507.5,378.29,Export
2023,10,Oct,Apparel Clothing: Not Knitted or Crocheted,No,3.5,29.66,Export
2023,10,Oct,Live Trees and Flowers,Kgs,3.0,12.71,Export
2023,10,Oct,Coconut,Kgs,0.0,0.0,Export
2023,11,Nov,Tobacco,Kgs,18604294.0,62028752.0,Export
2023,11,Nov,Other Exports,,0.0,46535421.251,Export
2023,11,Nov,Groundnuts,Kgs,6355830.0,5311539.03,Export
2023,11,Nov,Tea,Kgs,2622981.0,3403914.0,Export
2023,11,Nov,Sugar,Kgs,2734482.3,1984297.21,Export
2023,11,Nov,Pulses,Kgs,1944106.5,1559146.76,Export
2023,11,Nov,Soya Beans,Kgs,1747600.0,807734.54,Export
2023,11,Nov,Macadamia Nuts,Kgs,196778.92,729220.61,Export
2023,11,Nov,Plastics and Other Articles Thereof,Kgs,292432.78,617451.19,Export
2023,11,Nov,Coffee,Kgs,80437.0,282818.49,Export
2023,11,Nov,Natural Rubber,Kgs,113155.0,182441.84,Export
2023,11,Nov,Woven Fabric,Kgs,74490.3,122547.22,Export
2023,11,Nov,Scrap Metal,Kgs,187725.0,68652.0,Export
2023,11,Nov,"Beverages, Spirits, Vinegar",Litres,215393.3,37114.2,Export
2023,11,Nov,Wooden Furniture,Kgs,38095.0,29609.74,Export
2023,11,Nov,Spices,Kgs,31742.5,23295.74,Export
2023,11,Nov,Fish,Kgs,23567.0,11917.3,Export
2023,11,Nov,Live Trees and Flowers,Kgs,7921.3,6892.63,Export
2023,11,Nov,Rice,Kgs,2420.0,541.63,Export
2023,11,Nov,Apparel Clothing: Not Knitted or Crocheted,No,68.0,77.02,Export
2023,11,Nov,Apparel Clothing: Knitted or Crocheted,No,6.0,13.79,Export
2023,11,Nov,Cotton,Kgs,0.0,0.0,Export
2023,11,Nov,Skins and Hides,Kgs,0.0,0.0,Export
2023,11,Nov,Wood Sawn and Plied,Kgs,0.0,0.0,Export
2023,11,Nov,Coconut,Kgs,0.0,0.0,Export
2023,12,Dec,Tobacco,Kgs,4802727.0,19107991.0,Export
2023,12,Dec,Other Exports,,0.0,10451874.3,Export
2023,12,Dec,Sugar,Kgs,7379554.9,6053167.4,Export
2023,12,Dec,Groundnuts,Kgs,4220386.2,3616241.06,Export
2023,12,Dec,Tea,Kgs,2349016.0,3558576.0,Export
2023,12,Dec,Pulses,Kgs,1498421.1,1284305.46,Export
2023,12,Dec,Soya Beans,Kgs,1853206.0,957631.25,Export
2023,12,Dec,Plastics and Other Articles Thereof,Kgs,277566.34,728496.84,Export
2023,12,Dec,Macadamia Nuts,Kgs,107366.02,361435.23,Export
2023,12,Dec,"Beverages, Spirits, Vinegar",Litres,377002.2,156567.14,Export
2023,12,Dec,Natural Rubber,Kgs,83160.0,131947.54,Export
2023,12,Dec,Skins and Hides,Kgs,700.0,128341.15,Export
2023,12,Dec,Scrap Metal,Kgs,119060.0,98758.0,Export
2023,12,Dec,Wooden Furniture,Kgs,84252.4,91276.57,Export
2023,12,Dec,Rice,Kgs,65845.0,65980.82,Export
2023,12,Dec,Coffee,Kgs,19213.0,54796.27,Export
2023,12,Dec,Woven Fabric,Kgs,23793.2,49950.53,Export
2023,12,Dec,Fish,Kgs,13262.0,9497.41,Export
2023,12,Dec,Spices,Kgs,28601.0,7194.53,Export
2023,12,Dec,Apparel Clothing: Knitted or Crocheted,No,1424.5,966.22,Export
2023,12,Dec,Wood Sawn and Plied,Kgs,14800.0,911.77,Export
2023,12,Dec,Apparel Clothing: Not Knitted or Crocheted,No,119.9,406.94,Export
2023,12,Dec,Live Trees and Flowers,Kgs,136.0,197.65,Export
2023,12,Dec,Cotton,Kgs,0.0,0.0,Export
2023,12,Dec,Coconut,Kgs,0.0,0.0,Export
2024,1,Jan,Tobacco,Kgs,4889848.0,19391229.0,Export
2024,1,Jan,Other Exports,,0.0,7247785.47,Export
2024,1,Jan,Tea,Kgs,3235618.0,5285307.0,Export
2024,1,Jan,Groundnuts,Kgs,3606600.0,2904818.71,Export
2024,1,Jan,Macadamia Nuts,Kgs,292649.84,753404.25,Export
2024,1,Jan,Wood Sawn and Plied,Kgs,1335765.75,689250.32,Export
2024,1,Jan,Soya Beans,Kgs,1292601.93,678712.65,Export
2024,1,Jan,Scrap Metal,Kgs,1578908.0,508017.0,Export
2024,1,Jan,Pulses,Kgs,502020.0,484455.65,Export
2024,1,Jan,Coffee,Kgs,110450.0,405891.37,Export
2024,1,Jan,Sugar,Kgs,414235.5,350155.02,Export
2024,1,Jan,Plastics and Other Articles Thereof,Kgs,164147.0,323560.0,Export
2024,1,Jan,Natural Rubber,Kgs,110881.0,184072.24,Export
2024,1,Jan,Woven Fabric,Kgs,55095.6,116265.83,Export
2024,1,Jan,"Beverages, Spirits, Vinegar",Litres,40810.0,50300.97,Export
2024,1,Jan,Skins and Hides,Kgs,71750.0,41978.36,Export
2024,1,Jan,Wooden Furniture,Kgs,23738.0,25695.76,Export
2024,1,Jan,Fish,Kgs,6053.7,1612.58,Export
2024,1,Jan,Apparel Clothing: Knitted or Crocheted,No,367.3,804.98,Export
2024,1,Jan,Spices,Kgs,6801.0,715.05,Export
2024,1,Jan,Rice,Kgs,840.0,338.26,Export
2024,1,Jan,Apparel Clothing: Not Knitted or Crocheted,No,2.5,9.65,Export
2024,1,Jan,Live Trees and Flowers,Kgs,2.7,5.88,Export
2024,1,Jan,Cotton,Kgs,0.0,0.0,Export
2024,1,Jan,Coconut,Kgs,0.0,0.0,Export
2024,2,Feb,Tobacco,Kgs,4615074.0,20479200.0,Export
2024,2,Feb,Other Exports,,0.0,17144315.96,Export
2024,2,Feb,Tea,Kgs,3645467.0,5903107.0,Export
2024,2,Feb,Soya Beans,Kgs,8050859.5,3884547.45,Export
2024,2,Feb,Groundnuts,Kgs,2873352.5,2345408.77,Export
2024,2,Feb,Pulses,Kgs,1604561.0,1177951.88,Export
2024,2,Feb,Macadamia Nuts,Kgs,419626.2,1136704.57,Export
2024,2,Feb,Scrap Metal,Kgs,3092210.0,798089.0,Export
2024,2,Feb,Wood Sawn and Plied,Kgs,1327357.55,750121.05,Export
2024,2,Feb,Natural Rubber,Kgs,252000.0,395645.78,Export
2024,2,Feb,Coffee,Kgs,100809.9,345133.45,Export
2024,2,Feb,Sugar,Kgs,361722.5,306898.4,Export
2024,2,Feb,Plastics and Other Articles Thereof,Kgs,139773.0,231504.0,Export
2024,2,Feb,Woven Fabric,Kgs,57684.6,127611.05,Export
2024,2,Feb,"Beverages, Spirits, Vinegar",Litres,20191.0,47868.29,Export
2024,2,Feb,Skins and Hides,Kgs,138000.0,21181.02,Export
2024,2,Feb,Wooden Furniture,Kgs,36111.0,7165.43,Export
2024,2,Feb,Fish,Kgs,11166.0,6514.98,Export
2024,2,Feb,Spices,Kgs,4903.0,417.58,Export
2024,2,Feb,Apparel Clothing: Knitted or Crocheted,No,2.5,61.33,Export
2024,2,Feb,Apparel Clothing: Not Knitted or Crocheted,No,10.0,22.36,Export
2024,2,Feb,Live Trees and Flowers,Kgs,4.5,17.65,Export
2024,2,Feb,Rice,Kgs,4.5,15.0,Export
2024,2,Feb,Cotton,Kgs,0.0,0.0,Export
2024,2,Feb,Coconut,Kgs,0.0,0.0,Export
2024,3,Mar,Other Exports,,0.0,10923105.94,Export
2024,3,Mar,Tobacco,Kgs,2502998.0,10389832.0,Export
2024,3,Mar,Tea,Kgs,5165706.0,8268102.0,Export
2024,3,Mar,Groundnuts,Kgs,3305079.0,3017265.06,Export
2024,3,Mar,Macadamia Nuts,Kgs,635961.0,2726922.41,Export
2024,3,Mar,Soya Beans,Kgs,5112750.0,2494524.66,Export
2024,3,Mar,Scrap Metal,Kgs,3204036.0,716924.0,Export
2024,3,Mar,Pulses,Kgs,569576.0,480361.7,Export
2024,3,Mar,Wood Sawn and Plied,Kgs,990816.2,474922.15,Export
2024,3,Mar,Coffee,Kgs,198512.0,419883.85,Export
2024,3,Mar,Plastics and Other Articles Thereof,Kgs,188489.0,399397.0,Export
2024,3,Mar,Natural Rubber,Kgs,196315.0,318827.44,Export
2024,3,Mar,Woven Fabric,Kgs,101237.2,157215.85,Export
2024,3,Mar,Sugar,Kgs,85416.0,86842.39,Export
2024,3,Mar,Wooden Furniture,Kgs,50620.1,60153.42,Export
2024,3,Mar,Skins and Hides,Kgs,2450.0,31526.65,Export
2024,3,Mar,Spices,Kgs,13303.5,29890.67,Export
2024,3,Mar,"Beverages, Spirits, Vinegar",Litres,363.0,28558.59,Export
2024,3,Mar,Fish,Kgs,5743.0,12354.93,Export
2024,3,Mar,Apparel Clothing: Not Knitted or Crocheted,No,734.3,2057.45,Export
2024,3,Mar,Rice,Kgs,12600.0,571.06,Export
2024,3,Mar,Apparel Clothing: Knitted or Crocheted,No,48.0,494.92,Export
2024,3,Mar,Live Trees and Flowers,Kgs,31.8,89.86,Export
2024,3,Mar,Cotton,Kgs,0.0,0.0,Export
2024,3,Mar,Coconut,Kgs,0.0,0.0,Export
2024,4,Apr,Other Exports,,0.0,7529979.77,Export
2024,4,Apr,Tea,Kgs,4505925.0,7111897.0,Export
2024,4,Apr,Tobacco,Kgs,1555823.0,6942564.0,Export
2024,4,Apr,Groundnuts,Kgs,3229791.0,2981986.42,Export
2024,4,Apr,Macadamia Nuts,Kgs,484281.0,2095216.66,Export
2024,4,Apr,Pulses,Kgs,2308600.0,1604070.66,Export
2024,4,Apr,Wood Sawn and Plied,Kgs,1611297.9,840618.45,Export
2024,4,Apr,Natural Rubber,Kgs,388080.0,631748.26,Export
2024,4,Apr,Plastics and Other Articles Thereof,Kgs,259990.0,467663.0,Export
2024,4,Apr,Scrap Metal,Kgs,1459672.0,345756.0,Export
2024,4,Apr,Coffee,Kgs,55905.0,120462.83,Export
2024,4,Apr,Soya Beans,Kgs,152052.7,105957.86,Export
2024,4,Apr,Woven Fabric,Kgs,56654.6,94928.64,Export
2024,4,Apr,Sugar,Kgs,28976.5,30012.46,Export
2024,4,Apr,Spices,Kgs,2735.5,24047.25,Export
2024,4,Apr,Rice,Kgs,10150.0,18268.23,Export
2024,4,Apr,Wooden Furniture,Kgs,56224.0,10908.26,Export
2024,4,Apr,Fish,Kgs,16370.0,6030.06,Export
2024,4,Apr,"Beverages, Spirits, Vinegar",Litres,3256.0,4701.9,Export
2024,4,Apr,Apparel Clothing: Not Knitted or Crocheted,No,16642.0,4628.89,Export
2024,4,Apr,Apparel Clothing: Knitted or Crocheted,No,177.5,3551.28,Export
2024,4,Apr,Skins and Hides,Kgs,23000.0,3530.12,Export
2024,4,Apr,Cotton,Kgs,0.0,0.0,Export
2024,4,Apr,Live Trees and Flowers,Kgs,0.0,0.0,Export
2024,4,Apr,Coconut,Kgs,0.0,0.0,Export
2024,5,May,Other Exports,,0.0,17744035.7,Export
2024,5,May,Tea,Kgs,4837508.0,7908488.0,Export
2024,5,May,Macadamia Nuts,Kgs,628165.4,3168408.417,Export
2024,5,May,Tobacco,Kgs,481657.0,1950647.78,Export
2024,5,May,Groundnuts,Kgs,2129085.0,1761079.68,Export
2024,5,May,Pulses,Kgs,2131063.6,1415984.72,Export
2024,5,May,Wood Sawn and Plied,Kgs,1725140.15,838982.37,Export
2024,5,May,Natural Rubber,Kgs,334915.0,602592.76,Export
2024,5,May,Scrap Metal,Kgs,2122323.8,537441.03,Export
2024,5,May,Plastics and Other Articles Thereof,Kgs,285196.0,515435.0,Export
2024,5,May,Cotton,Kgs,208001.0,302833.39,Export
2024,5,May,Skins and Hides,Kgs,22335.0,267023.44,Export
2024,5,May,Coffee,Kgs,55674.0,205961.2,Export
2024,5,May,Woven Fabric,Kgs,76172.4,135904.43,Export
2024,5,May,Sugar,Kgs,112514.0,108400.66,Export
2024,5,May,Wooden Furniture,Kgs,74754.0,103298.68,Export
2024,5,May,"Beverages, Spirits, Vinegar",Litres,82153.0,52782.26,Export
2024,5,May,Soya Beans,Kgs,30001.0,21731.46,Export
2024,5,May,Apparel Clothing: Not Knitted or Crocheted,No,14110.5,12039.78,Export
2024,5,May,Fish,Kgs,11225.0,6667.18,Export
2024,5,May,Live Trees and Flowers,Kgs,10070.9,6090.72,Export
2024,5,May,Spices,Kgs,14100.0,2486.38,Export
2024,5,May,Apparel Clothing: Knitted or Crocheted,No,1001.0,563.0,Export
2024,5,May,Rice,Kgs,1526.0,371.02,Export
2024,5,May,Coconut,Kgs,0.0,0.0,Export
